contig_u,contig_v,short_pair_count,long_read_count,total_support
156,92,71,0,71
157,43,41,12,53
158,16,0,0,0
158,183,0,0,0
159,203,70,0,70
159,204,43,0,43
159,232,113,0,113
160,270,24,0,24
161,270,35,0,35
162,194,36,0,36
162,195,34,0,34
163,234,19,0,19
163,271,20,0,20
164,234,46,0,46
164,271,22,0,22
165,244,0,0,0
165,250,0,0,0
165,305,0,0,0
165,32,0,0,0
165,72,0,0,0
165,8,0,0,0
166,214,17,0,17
166,287,9,0,9
167,214,12,0,12
167,287,14,0,14
168,229,121,2,123
168,255,73,0,73
169,255,36,0,36
169,281,9,0,9
170,244,111,0,111
170,88,45,0,45
170,89,86,0,86
171,251,0,0,0
171,252,386,1,387
171,299,0,0,0
171,41,10,8,18
172,208,158,4,162
172,50,47,0,47
173,188,165,0,165
173,203,58,0,58
173,204,38,0,38
174,290,73,1,74
176,207,113,0,113
177,190,39,1,40
177,230,34,0,34
178,190,42,0,42
178,230,27,0,27
179,186,19,0,19
179,252,30,1,31
179,49,0,0,0
18,182,34,3,37
18,24,0,0,0
18,30,0,1,1
18,61,0,1,1
18,62,0,1,1
18,75,0,0,0
180,247,39,0,39
180,283,34,0,34
181,247,20,0,20
181,283,10,0,10
182,24,26,4,30
182,245,40,0,40
182,30,40,0,40
182,61,37,5,42
182,62,81,15,96
182,75,40,0,40
182,92,104,2,106
184,188,21,0,21
184,227,31,0,31
185,188,29,0,29
185,227,49,0,49
186,198,17,0,17
186,208,30,7,37
186,23,20,0,20
186,235,54,0,54
186,25,21,0,21
186,277,0,0,0
186,28,17,0,17
186,29,25,0,25
186,297,35,0,35
186,298,0,0,0
186,31,21,0,21
186,33,17,0,17
186,37,20,0,20
186,4,24,0,24
186,52,25,0,25
186,54,34,0,34
186,57,28,0,28
186,65,60,0,60
186,69,38,0,38
186,76,26,0,26
187,236,68,0,68
189,284,31,0,31
189,309,2,0,2
189,56,36,0,36
19,27,0,5,5
19,34,0,3,3
19,46,0,1,1
19,5,0,8,8
19,7,0,4,4
19,96,0,0,0
19,99,0,0,0
191,285,25,0,25
192,215,47,0,47
192,281,11,0,11
192,77,0,0,0
193,285,32,0,32
194,219,47,0,47
195,219,33,0,33
196,69,119,0,119
197,242,64,0,64
197,302,0,0,0
197,303,0,0,0
198,245,0,0,0
198,310,10,0,10
199,263,0,0,0
199,36,1,0,1
2,305,0,0,0
20,252,19,0,19
20,305,0,0,0
200,221,0,0,0
200,73,0,0,0
201,262,12,0,12
202,262,7,0,7
205,217,38,0,38
205,218,39,0,39
205,273,18,0,18
205,274,22,0,22
206,253,20,0,20
206,254,25,0,25
206,302,0,0,0
206,303,0,0,0
208,48,45,0,45
209,275,19,0,19
21,212,20,0,20
21,291,10,0,10
210,275,12,0,12
211,213,0,0,0
211,78,0,0,0
212,34,0,0,0
212,98,67,2,69
213,220,0,0,0
214,234,61,0,61
215,265,133,0,133
215,310,45,1,46
215,77,42,0,42
216,223,24,0,24
216,238,2,0,2
216,239,1,0,1
217,287,11,0,11
218,287,10,0,10
22,305,0,0,0
22,35,0,1,1
22,55,0,0,0
22,9,0,4,4
220,269,0,0,0
220,77,0,0,0
221,282,0,0,0
221,73,0,0,0
222,236,67,8,75
222,260,43,13,56
223,270,10,0,10
224,74,537,0,537
224,80,2272,0,2272
225,247,63,1,64
225,289,61,3,64
226,233,0,0,0
226,272,0,0,0
226,98,26,7,33
227,238,4,0,4
227,239,1,0,1
228,58,38,0,38
228,64,39,0,39
230,248,60,0,60
231,284,8,0,8
231,85,27,0,27
232,253,21,0,21
232,254,38,0,38
233,272,8,0,8
233,98,147,7,154
235,265,39,0,39
237,286,8,0,8
237,293,0,0,0
24,249,25,0,25
24,30,0,0,0
24,61,0,0,0
24,62,0,1,1
24,75,0,0,0
241,42,40,0,40
241,51,36,0,36
242,88,22,0,22
242,89,18,0,18
244,250,0,0,0
244,306,0,0,0
244,32,0,0,0
244,72,0,0,0
244,8,0,0,0
245,310,28,0,28
246,86,26,0,26
248,258,96,14,110
249,29,17,0,17
249,295,21,0,21
25,55,0,0,0
250,32,0,0,0
250,68,1,0,1
250,72,0,0,0
250,8,0,0,0
251,62,0,0,0
251,91,0,0,0
252,31,16,0,16
252,39,16,1,17
252,40,16,0,16
252,44,16,0,16
252,45,20,0,20
252,49,31,0,31
252,56,26,0,26
252,71,20,0,20
252,81,14,0,14
252,84,67,0,67
252,99,29,3,32
256,267,2,0,2
256,268,7,0,7
257,262,26,0,26
258,289,65,4,69
259,280,0,0,0
259,47,21,0,21
259,58,6,0,6
26,296,19,0,19
260,276,30,4,34
261,278,0,0,0
261,279,3,0,3
266,310,13,0,13
267,281,0,0,0
268,281,3,0,3
269,77,0,0,0
27,34,0,1,1
27,46,0,0,0
27,5,0,6,6
27,7,0,4,4
27,96,0,0,0
27,99,0,0,0
271,60,26,0,26
271,84,23,0,23
272,286,4,0,4
273,275,7,0,7
274,275,5,0,5
276,294,22,0,22
277,52,0,0,0
278,279,0,0,0
278,285,0,0,0
278,65,9,0,9
279,285,5,0,5
279,65,0,0,0
28,87,34,0,34
282,51,0,0,0
283,86,29,0,29
285,65,0,0,0
286,293,6,0,6
288,74,212,0,212
288,82,644,0,644
290,294,14,0,14
291,295,12,0,12
291,53,12,0,12
292,301,0,0,0
292,305,0,0,0
295,3,16,0,16
295,300,14,2,16
295,81,14,0,14
296,308,2,0,2
299,41,0,0,0
3,43,0,1,1
30,61,0,0,0
30,62,0,1,1
30,75,0,0,0
300,304,0,0,0
301,39,0,0,0
304,93,1,0,1
305,48,0,0,0
305,63,0,0,0
305,67,0,0,0
305,76,0,0,0
305,96,0,0,0
307,93,1,0,1
32,72,0,0,0
32,8,0,1,1
33,59,0,0,0
34,46,0,0,0
34,5,0,1,1
34,7,0,6,6
34,96,0,0,0
34,98,53,2,55
34,99,0,0,0
35,55,0,1,1
35,9,0,1,1
38,4,0,0,0
40,87,42,1,43
46,5,0,3,3
46,7,0,2,2
46,96,0,0,0
46,98,146,69,215
46,99,0,0,0
5,7,0,14,14
5,96,0,0,0
5,99,0,1,1
50,87,47,1,48
55,9,0,0,0
59,6,0,4,4
61,62,0,0,0
61,75,0,0,0
62,75,0,0,0
64,95,67,3,70
67,96,0,0,0
7,96,0,0,0
7,99,0,1,1
71,84,0,0,0
71,99,0,0,0
72,8,0,1,1
72,95,75,2,77
84,99,0,0,0
94,95,68,0,68
96,99,0,0,0
