contig_u,contig_v,short_pair_count,long_read_count,total_support
192,73,27,86,113
193,911,44,63,107
197,688,19,55,74
198,40,32,86,118
199,89,5,0,5
2,374,17,68,85
20,636,0,0,0
200,639,5,0,5
201,253,27,123,150
202,307,11,9,20
203,274,17,58,75
203,386,14,74,88
204,657,23,47,70
206,502,31,1,32
206,581,29,113,142
207,893,1,0,1
208,754,24,1,25
21,859,1,1,2
210,559,26,78,104
211,40,36,90,126
211,443,27,92,119
212,285,21,89,110
212,480,16,3,19
214,595,22,3,25
215,377,16,2,18
216,708,49,92,141
216,841,28,77,105
217,568,28,37,65
217,569,39,64,103
218,224,18,3,21
219,880,29,78,107
22,26,21,5,26
22,53,18,96,114
220,689,22,61,83
221,557,2,0,2
222,48,1,0,1
223,50,22,106,128
223,58,5,5,10
224,406,18,63,81
225,592,13,1,14
225,765,29,13,42
226,933,29,46,75
228,622,35,54,89
23,268,17,6,23
231,254,1,0,1
235,960,25,23,48
235,969,33,48,81
236,859,1,0,1
237,970,11,3,14
238,626,21,28,49
238,688,23,64,87
239,678,0,0,0
240,601,21,71,92
241,750,22,90,112
241,899,18,0,18
242,642,19,1,20
242,855,39,17,56
243,961,34,42,76
248,653,32,67,99
249,59,20,91,111
25,435,19,78,97
25,64,24,84,108
250,355,21,64,85
251,880,22,81,103
252,774,22,58,80
252,778,17,14,31
256,262,14,1,15
256,477,11,77,88
257,882,25,87,112
26,311,19,100,119
260,853,13,44,57
261,384,38,53,91
261,857,19,37,56
262,981,35,8,43
264,284,12,69,81
265,520,22,4,26
266,660,14,70,84
267,358,17,41,58
268,30,9,1,10
27,528,27,78,105
270,697,26,78,104
271,763,36,24,60
272,478,46,49,95
273,728,18,1,19
275,533,52,81,133
275,580,34,68,102
276,916,30,33,63
277,391,19,5,24
277,716,22,15,37
279,480,23,39,62
279,612,22,1,23
28,380,10,2,12
28,611,34,75,109
280,906,10,0,10
281,473,35,33,68
282,409,10,1,11
282,492,20,83,103
283,292,12,78,90
284,64,33,71,104
285,404,20,63,83
286,535,14,108,122
286,758,28,81,109
287,725,36,26,62
287,872,19,0,19
288,512,1,0,1
288,810,1,0,1
289,663,3,0,3
29,48,10,3,13
290,613,41,55,96
290,87,41,93,134
292,77,13,80,93
293,757,42,20,62
295,335,26,86,112
296,928,30,12,42
297,784,2,0,2
297,936,27,28,55
298,881,31,55,86
298,971,12,2,14
299,639,36,23,59
299,812,7,15,22
3,38,15,103,118
300,525,29,84,113
300,536,39,88,127
301,477,29,92,121
301,846,17,48,65
303,314,24,71,95
304,535,29,77,106
305,631,18,2,20
306,516,9,1,10
306,958,23,46,69
308,509,25,61,86
308,594,19,33,52
309,357,16,93,109
310,8,33,112,145
312,560,14,61,75
313,51,9,6,15
315,793,21,1,22
316,429,39,70,109
317,721,3,0,3
318,512,23,45,68
319,400,13,6,19
32,553,35,98,133
320,422,25,61,86
320,897,22,1,23
321,827,12,17,29
322,767,6,0,6
322,887,25,25,50
323,954,26,41,67
324,479,9,4,13
327,355,23,2,25
328,511,19,36,55
329,507,9,0,9
33,5,25,96,121
330,43,48,75,123
331,794,22,53,75
331,955,2,0,2
332,46,38,98,136
334,448,37,64,101
334,821,36,24,60
335,400,24,58,82
336,704,0,1,1
336,997,18,1,19
337,413,5,1,6
337,891,34,18,52
338,738,21,1,22
339,804,17,1,18
339,894,24,2,26
339,895,3,0,3
34,859,13,13,26
340,704,33,15,48
341,403,13,2,15
343,529,22,43,65
344,368,25,43,68
345,840,39,11,50
345,962,52,40,92
346,557,30,43,73
35,56,25,131,156
350,649,29,30,59
350,902,14,0,14
351,364,7,2,9
351,748,26,16,42
353,538,20,44,64
353,547,7,0,7
353,7,10,4,14
354,422,21,63,84
354,640,38,24,62
357,754,43,25,68
358,42,12,4,16
359,753,27,0,27
359,873,26,52,78
36,949,25,18,43
36,988,42,32,74
360,429,33,77,110
360,683,38,39,77
361,810,8,0,8
362,48,14,3,17
362,91,23,49,72
363,664,23,62,85
363,702,16,59,75
364,893,33,8,41
366,718,24,57,81
367,74,32,75,107
367,755,13,16,29
37,445,12,3,15
370,494,23,85,108
370,997,31,10,41
371,893,1,2,3
372,808,5,0,5
373,796,24,44,68
374,851,13,64,77
375,567,10,1,11
375,805,34,50,84
376,443,15,65,80
376,937,13,1,14
378,788,15,2,17
378,98,3,0,3
380,765,20,0,20
381,659,30,16,46
381,837,31,39,70
383,532,30,83,113
383,567,26,23,49
385,421,18,1,19
385,513,29,56,85
386,436,27,85,112
387,540,0,0,0
388,663,3,0,3
388,775,3,0,3
389,737,15,77,92
389,951,6,0,6
389,952,4,0,4
39,447,3,0,3
392,647,27,82,109
392,792,10,1,11
393,574,35,3,38
396,705,33,65,98
398,466,26,30,56
399,410,16,0,16
4,437,15,1,16
4,455,1,0,1
401,518,35,0,35
401,612,36,19,55
404,848,28,49,77
405,487,23,26,49
405,620,56,48,104
407,577,8,0,8
409,640,22,1,23
410,632,18,50,68
411,432,33,3,36
411,963,32,38,70
412,707,38,55,93
413,873,14,28,42
414,802,11,0,11
414,915,4,0,4
415,886,30,43,73
417,564,22,2,24
418,645,25,75,100
421,97,8,3,11
423,626,10,1,11
424,525,23,44,67
424,637,28,0,28
425,472,19,1,20
425,590,32,36,68
426,434,22,4,26
426,513,28,46,74
427,846,27,58,85
428,718,25,45,70
428,783,14,2,16
43,56,23,134,157
430,663,22,2,24
430,775,3,0,3
432,693,18,0,18
433,604,34,73,107
434,838,33,25,58
435,825,17,45,62
438,934,31,52,83
439,496,24,30,54
44,84,3,0,3
44,842,24,27,51
441,549,36,110,146
441,563,20,61,81
444,657,26,0,26
444,798,18,49,67
445,58,20,70,90
447,779,15,0,15
449,875,15,11,26
449,914,24,9,33
450,761,29,0,29
450,800,22,4,26
453,722,23,54,77
454,633,25,60,85
456,948,26,43,69
458,680,19,28,47
460,643,0,0,0
460,785,0,0,0
461,906,5,0,5
462,482,28,76,104
463,682,0,0,0
464,610,33,19,52
465,583,30,23,53
468,870,29,0,29
469,55,18,2,20
469,909,30,15,45
47,808,6,0,6
471,523,38,54,92
472,661,23,37,60
474,625,42,36,78
474,655,30,21,51
475,493,19,27,46
475,786,24,64,88
482,954,22,45,67
483,503,17,0,17
486,770,31,55,86
488,531,37,23,60
488,840,29,1,30
489,689,25,74,99
49,818,7,1,8
491,862,35,10,45
491,957,17,0,17
492,953,17,68,85
494,799,25,60,85
495,776,35,9,44
498,979,20,33,53
499,681,2,0,2
5,869,21,25,46
502,666,29,43,72
503,548,28,38,66
504,826,29,32,61
506,515,41,62,103
506,739,34,15,49
507,770,21,53,74
508,988,18,44,62
51,721,10,1,11
510,623,4,0,4
511,538,45,58,103
512,53,3,5,8
516,72,20,83,103
517,940,15,1,16
519,813,11,0,11
52,949,10,0,10
520,917,14,0,14
520,918,1,0,1
521,556,40,36,76
522,602,26,44,70
523,903,34,57,91
528,738,22,18,40
530,668,21,2,23
531,610,20,2,22
532,783,35,24,59
534,784,0,0,0
537,818,21,13,34
539,545,23,45,68
539,813,31,5,36
541,943,37,10,47
542,787,17,6,23
542,905,25,1,26
545,861,14,20,34
547,820,4,0,4
551,720,22,96,118
554,771,29,57,86
554,983,2,0,2
555,573,30,26,56
555,929,43,12,55
556,622,16,70,86
558,769,33,23,56
560,670,26,29,55
561,617,41,0,41
562,701,32,20,52
562,762,30,64,94
563,948,35,54,89
565,919,29,34,63
566,800,17,0,17
566,87,32,67,99
568,759,23,0,23
57,832,0,0,0
570,749,20,0,20
571,581,26,34,60
571,594,17,0,17
572,66,24,65,89
574,761,26,11,37
577,881,29,50,79
578,65,7,1,8
580,879,18,4,22
582,63,22,96,118
582,750,22,93,115
583,943,33,26,59
584,858,25,42,67
586,687,16,3,19
59,745,14,2,16
591,625,5,4,9
591,939,25,2,27
592,706,22,3,25
593,797,30,63,93
597,677,10,0,10
599,955,0,0,0
6,717,14,103,117
600,763,23,2,25
602,854,33,22,55
603,741,24,50,74
603,996,27,7,34
604,892,30,60,90
606,733,16,37,53
607,757,16,0,16
608,979,25,47,72
609,705,30,75,105
609,815,25,25,50
61,675,19,37,56
61,72,25,107,132
613,755,19,2,21
614,706,28,18,46
615,70,5,0,5
616,737,37,30,67
617,845,17,0,17
619,898,51,43,94
62,675,28,1,29
627,787,7,1,8
628,692,16,1,17
628,794,31,29,60
629,85,30,98,128
629,900,17,76,93
630,834,12,0,12
633,669,23,83,106
634,864,18,10,28
634,922,25,73,98
635,896,30,14,44
637,712,26,2,28
638,696,5,0,5
639,938,10,0,10
641,740,22,79,101
643,785,0,0,0
644,826,27,32,59
649,907,9,1,10
650,711,24,51,75
650,975,33,15,48
652,823,5,0,5
652,824,14,0,14
654,728,10,1,11
656,993,6,0,6
661,991,26,7,33
662,756,16,0,16
664,751,26,69,95
666,793,21,26,47
667,727,12,29,41
672,940,33,6,39
68,792,21,46,67
684,694,2,0,2
685,816,16,4,20
685,938,10,0,10
686,716,15,2,17
696,931,14,0,14
697,80,18,77,95
698,926,3,0,3
698,927,11,0,11
699,832,6,0,6
7,820,11,0,11
701,904,33,5,38
708,847,18,18,36
709,733,23,15,38
709,767,4,0,4
709,957,9,0,9
710,967,11,57,68
713,734,37,11,48
713,973,14,0,14
714,959,30,32,62
717,96,21,91,112
720,971,24,13,37
721,731,23,28,51
722,803,24,43,67
723,8,27,92,119
724,752,8,1,9
728,756,9,0,9
729,885,27,28,55
729,919,13,53,66
735,99,4,1,5
74,766,21,57,78
742,874,9,0,9
744,992,2,0,2
746,942,5,0,5
747,92,17,49,66
748,867,30,0,30
749,791,29,24,53
75,908,6,0,6
752,785,10,2,12
756,996,23,1,24
759,764,21,0,21
760,830,19,0,19
762,848,26,111,137
768,779,53,25,78
768,817,33,26,59
773,807,19,0,19
774,861,22,38,60
782,884,31,42,73
797,935,22,12,34
802,926,3,0,3
802,927,5,1,6
805,933,28,88,116
806,977,24,49,73
808,986,6,0,6
808,987,8,0,8
811,812,29,98,127
811,911,27,85,112
816,914,7,1,8
819,97,26,24,50
825,853,37,88,125
832,947,2,0,2
835,844,32,0,32
835,935,26,0,26
837,932,23,50,73
84,887,8,0,8
843,929,17,0,17
844,974,35,18,53
859,920,14,0,14
859,93,8,1,9
871,989,40,30,70
875,910,23,4,27
883,937,1,0,1
883,989,30,39,69
886,968,25,88,113
901,942,34,16,50
904,939,21,1,22
916,950,27,1,28
921,977,24,8,32
924,925,0,0,0
941,953,14,17,31
944,945,8,0,8
944,978,17,5,22
964,970,30,1,31
