contig_u,contig_v,short_pair_count,long_read_count,total_support
67,77,32,1,33
69,84,845,0,845
69,97,875,0,875
7,75,51,1,52
7,77,11,1,12
7,8,0,13,13
77,8,51,22,73
77,91,30,0,30
79,85,475,262,737
81,83,526,553,1079
82,83,491,154,645
82,99,89,0,89
84,97,3400,0,3400
88,98,123,8,131
89,95,42,0,42
89,96,65,0,65
9,98,37,1,38
90,93,126,15,141
92,95,44,0,44
92,96,56,0,56
