contig_u,contig_v,short_pair_count,long_read_count,total_support
26,45,0,0,0
26,46,0,0,0
26,49,0,0,0
26,53,0,0,0
26,6,0,0,0
26,61,0,0,0
26,7,0,0,0
26,77,30,0,30
26,82,75,0,75
26,9,0,0,0
27,67,56,0,56
27,77,23,0,23
28,3,0,0,0
28,34,0,0,0
28,36,0,0,0
28,41,0,0,0
28,42,0,0,0
28,44,0,0,0
28,45,0,0,0
28,46,0,0,0
28,49,0,0,0
28,53,0,0,0
28,6,0,0,0
28,61,0,0,0
28,7,0,0,0
28,82,112,0,112
28,9,0,0,0
29,87,40,0,40
3,34,0,0,0
3,36,0,0,0
3,41,0,0,0
3,42,0,1,1
3,44,0,0,0
3,45,0,0,0
3,46,0,0,0
3,49,0,0,0
3,53,0,0,0
3,6,0,1,1
3,61,0,0,0
3,67,31,0,31
3,7,0,1,1
3,82,39,1,40
3,9,0,0,0
32,77,20,0,20
33,80,52,0,52
34,36,0,19,19
34,41,0,0,0
34,42,0,0,0
34,44,0,0,0
34,45,0,0,0
34,46,0,0,0
34,49,0,0,0
34,53,0,0,0
34,6,0,0,0
34,61,0,0,0
34,7,0,0,0
34,82,71,0,71
34,9,0,0,0
35,67,16,0,16
35,77,20,1,21
36,41,0,0,0
36,42,0,0,0
36,44,0,0,0
36,45,0,0,0
36,46,0,0,0
36,49,0,0,0
36,53,0,0,0
36,6,0,0,0
36,61,0,0,0
36,7,0,0,0
36,82,135,0,135
36,9,0,0,0
37,54,0,1,1
37,77,42,0,42
37,82,183,0,183
38,55,0,0,0
38,77,37,0,37
39,80,73,0,73
4,80,21,0,21
40,80,35,0,35
41,42,0,0,0
41,44,0,0,0
41,45,0,0,0
41,46,0,0,0
41,49,0,0,0
41,53,0,0,0
41,6,0,0,0
41,61,0,0,0
41,7,0,1,1
41,82,113,39,152
41,9,0,0,0
42,44,0,0,0
42,45,0,0,0
42,46,0,0,0
42,49,0,0,0
42,53,0,0,0
42,6,0,0,0
42,61,0,0,0
42,7,0,0,0
42,82,76,30,106
42,9,0,0,0
43,67,18,0,18
44,45,0,0,0
44,46,0,0,0
44,49,0,0,0
44,53,0,0,0
44,6,0,0,0
44,61,0,0,0
44,7,0,0,0
44,82,87,25,112
44,9,0,0,0
45,46,0,0,0
45,49,0,0,0
45,53,0,0,0
45,6,0,0,0
45,61,0,0,0
45,7,0,0,0
45,82,70,0,70
45,9,0,0,0
46,49,0,0,0
46,53,0,0,0
46,6,0,0,0
46,61,0,0,0
46,7,0,0,0
46,82,99,42,141
46,9,0,0,0
48,77,25,0,25
49,53,0,0,0
49,6,0,1,1
49,61,0,0,0
49,7,0,0,0
49,82,79,32,111
49,9,0,0,0
5,77,15,0,15
5,95,51,0,51
50,77,5,1,6
50,80,37,0,37
52,97,70,0,70
53,6,0,0,0
53,61,0,0,0
53,7,0,0,0
53,82,52,0,52
53,9,0,0,0
54,82,149,0,149
55,67,27,0,27
56,77,393,0,393
57,67,41,0,41
57,97,80,0,80
58,75,56,0,56
59,80,18,0,18
6,61,0,0,0
6,7,0,0,0
6,82,124,0,124
6,9,0,1,1
60,87,75,1,76
61,7,0,0,0
61,77,16,0,16
61,82,102,81,183
61,9,0,0,0
62,77,51,0,51
62,87,57,0,57
63,77,27,0,27
64,80,104,0,104
65,69,311,2,313
66,89,75,0,75
67,7,18,0,18
67,71,70,0,70
67,72,111,0,111
67,74,40,0,40
7,82,105,0,105
7,9,0,0,0
72,89,134,0,134
73,80,64,0,64
75,76,39,0,39
76,80,41,0,41
77,8,26,0,26
77,80,29,1,30
77,81,21,0,21
77,88,19,0,19
79,80,37,0,37
8,80,25,0,25
80,88,53,0,53
80,9,49,0,49
82,9,114,36,150
86,89,115,0,115
89,98,53,0,53
95,97,129,0,129
