contig_u,contig_v,short_pair_count,long_read_count,total_support
144,65,0,0,0
144,71,0,0,0
144,8,0,0,0
144,9,0,0,0
144,99,0,0,0
15,81,5,0,5
17,81,22,0,22
18,24,0,0,0
18,25,0,0,0
18,26,0,0,0
18,31,1,0,1
18,35,0,0,0
18,37,0,0,0
18,4,0,0,0
18,40,0,0,0
18,41,0,0,0
18,43,0,0,0
18,44,0,0,0
18,45,0,0,0
18,47,0,0,0
18,5,0,0,0
18,53,0,0,0
18,54,0,0,0
18,7,0,0,0
18,71,0,0,0
18,86,21,0,21
19,81,12,0,12
19,86,69,0,69
2,89,65,0,65
20,86,468,5,473
21,92,101,0,101
22,34,47,0,47
22,81,53,0,53
23,77,34,0,34
23,81,35,0,35
24,25,0,0,0
24,26,0,0,0
24,31,0,0,0
24,35,0,0,0
24,37,0,0,0
24,4,0,0,0
24,40,0,0,0
24,41,0,0,0
24,43,0,0,0
24,44,0,0,0
24,45,0,0,0
24,47,0,0,0
24,5,0,0,0
24,53,0,0,0
24,54,0,0,0
24,7,0,0,0
24,71,0,0,0
24,86,68,0,68
25,26,0,0,0
25,31,0,0,0
25,35,0,0,0
25,37,0,0,0
25,4,0,0,0
25,40,0,0,0
25,41,0,0,0
25,43,0,0,0
25,44,0,0,0
25,45,0,0,0
25,47,0,0,0
25,5,0,0,0
25,53,0,0,0
25,54,0,0,0
25,7,0,0,0
25,71,0,0,0
25,86,50,0,50
25,88,67,0,67
26,31,0,0,0
26,35,0,0,0
26,37,0,0,0
26,4,0,0,0
26,40,0,0,0
26,41,0,0,0
26,43,0,0,0
26,44,0,0,0
26,45,0,9,9
26,47,0,0,0
26,5,0,0,0
26,53,0,0,0
26,54,0,0,0
26,7,0,0,0
26,71,0,0,0
26,77,15,0,15
26,86,12,0,12
27,6,0,0,0
28,81,17,0,17
29,77,21,0,21
29,81,10,0,10
3,81,8,0,8
3,92,62,0,62
30,68,64,0,64
30,77,8,0,8
31,35,0,0,0
31,37,0,0,0
31,4,0,0,0
31,40,0,0,0
31,41,0,0,0
31,43,0,0,0
31,44,0,0,0
31,45,0,0,0
31,47,0,0,0
31,5,0,0,0
31,53,0,0,0
31,54,0,0,0
31,7,0,0,0
31,71,0,0,0
31,86,58,0,58
32,88,69,0,69
34,81,35,0,35
35,37,0,0,0
35,4,0,0,0
35,40,0,0,0
35,41,0,0,0
35,43,0,0,0
35,44,0,0,0
35,45,0,0,0
35,47,0,0,0
35,5,0,0,0
35,53,0,0,0
35,54,0,0,0
35,7,0,0,0
35,71,0,0,0
35,86,26,10,36
36,55,0,0,0
36,67,109,150,259
36,81,33,0,33
37,4,0,0,0
37,40,0,0,0
37,41,0,0,0
37,43,0,0,0
37,44,0,0,0
37,45,0,0,0
37,47,0,0,0
37,5,0,0,0
37,53,0,0,0
37,54,0,0,0
37,7,0,0,0
37,71,0,0,0
37,86,77,0,77
38,81,85,0,85
39,81,54,0,54
4,40,0,0,0
4,41,0,0,0
4,43,0,0,0
4,44,0,0,0
4,45,0,1,1
4,47,0,0,0
4,5,0,0,0
4,53,0,0,0
4,54,0,0,0
4,7,0,0,0
4,71,0,0,0
4,86,71,19,90
40,41,0,0,0
40,43,0,0,0
40,44,0,0,0
40,45,0,0,0
40,47,0,0,0
40,5,0,0,0
40,53,0,0,0
40,54,0,0,0
40,7,0,0,0
40,71,0,0,0
40,86,59,14,73
41,43,0,0,0
41,44,0,0,0
41,45,0,0,0
41,47,0,0,0
41,5,0,0,0
41,53,0,0,0
41,54,0,0,0
41,67,29,64,93
41,7,0,0,0
41,71,0,0,0
41,8,0,0,0
41,86,43,15,58
43,44,0,0,0
43,45,0,0,0
43,47,0,0,0
43,5,0,0,0
43,53,0,0,0
43,54,0,0,0
43,7,0,0,0
43,71,0,0,0
43,86,53,0,53
44,45,0,0,0
44,47,0,0,0
44,5,0,0,0
44,53,0,0,0
44,54,0,0,0
44,7,0,0,0
44,71,0,0,0
44,86,42,24,66
45,47,0,0,0
45,5,0,0,0
45,53,0,0,0
45,54,0,0,0
45,7,0,0,0
45,71,0,0,0
45,86,19,0,19
47,5,0,0,0
47,53,0,0,0
47,54,0,0,0
47,7,0,0,0
47,71,0,0,0
47,86,52,0,52
48,68,37,0,37
48,81,16,0,16
5,53,0,0,0
5,54,0,0,0
5,7,0,0,0
5,71,0,0,0
5,81,14,1,15
5,86,36,32,68
50,77,10,0,10
50,81,29,0,29
52,93,52,0,52
53,54,0,0,0
53,7,0,0,0
53,71,0,0,0
53,86,35,34,69
54,7,0,0,0
54,71,0,0,0
54,86,50,0,50
55,67,57,93,150
55,68,20,0,20
56,77,525,0,525
57,68,38,0,38
57,93,60,0,60
58,75,66,0,66
58,98,101,0,101
59,81,15,0,15
6,68,31,0,31
60,81,5,0,5
61,68,76,0,76
61,81,91,0,91
63,88,141,0,141
64,77,9,0,9
64,81,19,0,19
65,81,24,0,24
66,77,36,0,36
66,88,75,0,75
67,69,470,926,1396
67,8,41,150,191
68,72,141,0,141
68,74,50,0,50
7,71,0,0,0
7,81,39,0,39
7,86,69,14,83
70,81,54,0,54
70,82,66,0,66
71,86,56,0,56
72,89,127,0,127
73,77,20,0,20
73,82,47,0,47
75,76,47,0,47
76,81,46,0,46
77,81,33,0,33
77,87,400,0,400
78,81,19,0,19
79,95,32,0,32
80,95,32,0,32
81,9,30,0,30
85,89,93,0,93
89,94,55,0,55
92,93,294,1,295
95,96,74,0,74
95,98,49,0,49
